artist,track,date.entered,week,rank
"Rimes, LeAnn",Big Deal,1999-10-16,wk65,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk66,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk67,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk68,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk69,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk70,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk71,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk72,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk73,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk74,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk75,NA
"Rimes, LeAnn",Big Deal,1999-10-16,wk76,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk1,82
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk2,71
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk3,79
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk4,83
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk5,96
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk6,99
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk7,78
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk8,78
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk9,83
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk10,79
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk11,77
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk12,76
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk13,79
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk14,81
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk15,88
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk16,85
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk17,86
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk18,79
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk19,87
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk20,93
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk21,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk22,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk23,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk24,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk25,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk26,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk27,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk28,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk29,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk30,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk31,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk32,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk33,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk34,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk35,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk36,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk37,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk38,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk39,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk40,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk41,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk42,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk43,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk44,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk45,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk46,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk47,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk48,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk49,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk50,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk51,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk52,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk53,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk54,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk55,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk56,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk57,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk58,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk59,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk60,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk61,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk62,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk63,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk64,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk65,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk66,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk67,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk68,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk69,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk70,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk71,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk72,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk73,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk74,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk75,NA
"Rimes, LeAnn",Can't Fight The Moon...,2000-09-09,wk76,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk1,77
"Rimes, LeAnn",I Need You,2000-05-27,wk2,68
"Rimes, LeAnn",I Need You,2000-05-27,wk3,67
"Rimes, LeAnn",I Need You,2000-05-27,wk4,63
"Rimes, LeAnn",I Need You,2000-05-27,wk5,59
"Rimes, LeAnn",I Need You,2000-05-27,wk6,59
"Rimes, LeAnn",I Need You,2000-05-27,wk7,59
"Rimes, LeAnn",I Need You,2000-05-27,wk8,53
"Rimes, LeAnn",I Need You,2000-05-27,wk9,51
"Rimes, LeAnn",I Need You,2000-05-27,wk10,50
"Rimes, LeAnn",I Need You,2000-05-27,wk11,13
"Rimes, LeAnn",I Need You,2000-05-27,wk12,11
"Rimes, LeAnn",I Need You,2000-05-27,wk13,11
"Rimes, LeAnn",I Need You,2000-05-27,wk14,15
"Rimes, LeAnn",I Need You,2000-05-27,wk15,12
"Rimes, LeAnn",I Need You,2000-05-27,wk16,12
"Rimes, LeAnn",I Need You,2000-05-27,wk17,13
"Rimes, LeAnn",I Need You,2000-05-27,wk18,16
"Rimes, LeAnn",I Need You,2000-05-27,wk19,19
"Rimes, LeAnn",I Need You,2000-05-27,wk20,21
"Rimes, LeAnn",I Need You,2000-05-27,wk21,21
"Rimes, LeAnn",I Need You,2000-05-27,wk22,24
"Rimes, LeAnn",I Need You,2000-05-27,wk23,25
"Rimes, LeAnn",I Need You,2000-05-27,wk24,30
"Rimes, LeAnn",I Need You,2000-05-27,wk25,41
"Rimes, LeAnn",I Need You,2000-05-27,wk26,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk27,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk28,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk29,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk30,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk31,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk32,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk33,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk34,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk35,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk36,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk37,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk38,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk39,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk40,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk41,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk42,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk43,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk44,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk45,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk46,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk47,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk48,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk49,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk50,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk51,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk52,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk53,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk54,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk55,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk56,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk57,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk58,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk59,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk60,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk61,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk62,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk63,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk64,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk65,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk66,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk67,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk68,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk69,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk70,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk71,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk72,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk73,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk74,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk75,NA
"Rimes, LeAnn",I Need You,2000-05-27,wk76,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk1,79
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk2,72
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk3,65
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk4,65
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk5,54
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk6,46
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk7,46
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk8,43
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk9,40
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk10,40
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk11,46
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk12,54
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk13,58
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk14,66
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk15,73
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk16,82
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk17,86
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk18,84
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk19,88
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk20,91
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk21,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk22,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk23,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk24,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk25,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk26,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk27,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk28,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk29,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk30,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk31,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk32,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk33,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk34,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk35,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk36,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk37,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk38,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk39,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk40,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk41,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk42,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk43,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk44,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk45,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk46,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk47,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk48,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk49,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk50,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk51,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk52,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk53,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk54,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk55,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk56,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk57,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk58,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk59,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk60,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk61,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk62,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk63,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk64,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk65,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk66,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk67,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk68,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk69,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk70,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk71,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk72,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk73,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk74,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk75,NA
"Rogers, Kenny",Buy Me A Rose,2000-03-11,wk76,NA
Ruff Endz,No More,2000-07-01,wk1,76
Ruff Endz,No More,2000-07-01,wk2,38
Ruff Endz,No More,2000-07-01,wk3,19
Ruff Endz,No More,2000-07-01,wk4,17
Ruff Endz,No More,2000-07-01,wk5,12
Ruff Endz,No More,2000-07-01,wk6,15
Ruff Endz,No More,2000-07-01,wk7,12
Ruff Endz,No More,2000-07-01,wk8,10
Ruff Endz,No More,2000-07-01,wk9,7
Ruff Endz,No More,2000-07-01,wk10,5
Ruff Endz,No More,2000-07-01,wk11,8
Ruff Endz,No More,2000-07-01,wk12,8
Ruff Endz,No More,2000-07-01,wk13,10
Ruff Endz,No More,2000-07-01,wk14,12
Ruff Endz,No More,2000-07-01,wk15,14
Ruff Endz,No More,2000-07-01,wk16,15
Ruff Endz,No More,2000-07-01,wk17,19
Ruff Endz,No More,2000-07-01,wk18,23
Ruff Endz,No More,2000-07-01,wk19,21
Ruff Endz,No More,2000-07-01,wk20,18
Ruff Endz,No More,2000-07-01,wk21,19
Ruff Endz,No More,2000-07-01,wk22,22
Ruff Endz,No More,2000-07-01,wk23,23
Ruff Endz,No More,2000-07-01,wk24,24
Ruff Endz,No More,2000-07-01,wk25,33
Ruff Endz,No More,2000-07-01,wk26,38
Ruff Endz,No More,2000-07-01,wk27,NA
Ruff Endz,No More,2000-07-01,wk28,NA
Ruff Endz,No More,2000-07-01,wk29,NA
Ruff Endz,No More,2000-07-01,wk30,NA
Ruff Endz,No More,2000-07-01,wk31,NA
Ruff Endz,No More,2000-07-01,wk32,NA
Ruff Endz,No More,2000-07-01,wk33,NA
Ruff Endz,No More,2000-07-01,wk34,NA
Ruff Endz,No More,2000-07-01,wk35,NA
Ruff Endz,No More,2000-07-01,wk36,NA
Ruff Endz,No More,2000-07-01,wk37,NA
Ruff Endz,No More,2000-07-01,wk38,NA
Ruff Endz,No More,2000-07-01,wk39,NA
Ruff Endz,No More,2000-07-01,wk40,NA
Ruff Endz,No More,2000-07-01,wk41,NA
Ruff Endz,No More,2000-07-01,wk42,NA
Ruff Endz,No More,2000-07-01,wk43,NA
Ruff Endz,No More,2000-07-01,wk44,NA
Ruff Endz,No More,2000-07-01,wk45,NA
Ruff Endz,No More,2000-07-01,wk46,NA
Ruff Endz,No More,2000-07-01,wk47,NA
Ruff Endz,No More,2000-07-01,wk48,NA
Ruff Endz,No More,2000-07-01,wk49,NA
Ruff Endz,No More,2000-07-01,wk50,NA
Ruff Endz,No More,2000-07-01,wk51,NA
Ruff Endz,No More,2000-07-01,wk52,NA
Ruff Endz,No More,2000-07-01,wk53,NA
Ruff Endz,No More,2000-07-01,wk54,NA
Ruff Endz,No More,2000-07-01,wk55,NA
Ruff Endz,No More,2000-07-01,wk56,NA
Ruff Endz,No More,2000-07-01,wk57,NA
Ruff Endz,No More,2000-07-01,wk58,NA
Ruff Endz,No More,2000-07-01,wk59,NA
Ruff Endz,No More,2000-07-01,wk60,NA
Ruff Endz,No More,2000-07-01,wk61,NA
Ruff Endz,No More,2000-07-01,wk62,NA
Ruff Endz,No More,2000-07-01,wk63,NA
Ruff Endz,No More,2000-07-01,wk64,NA
Ruff Endz,No More,2000-07-01,wk65,NA
Ruff Endz,No More,2000-07-01,wk66,NA
Ruff Endz,No More,2000-07-01,wk67,NA
Ruff Endz,No More,2000-07-01,wk68,NA
Ruff Endz,No More,2000-07-01,wk69,NA
Ruff Endz,No More,2000-07-01,wk70,NA
Ruff Endz,No More,2000-07-01,wk71,NA
Ruff Endz,No More,2000-07-01,wk72,NA
Ruff Endz,No More,2000-07-01,wk73,NA
Ruff Endz,No More,2000-07-01,wk74,NA
Ruff Endz,No More,2000-07-01,wk75,NA
Ruff Endz,No More,2000-07-01,wk76,NA
Sammie,I Like It,2000-01-29,wk1,85
Sammie,I Like It,2000-01-29,wk2,68
Sammie,I Like It,2000-01-29,wk3,58
Sammie,I Like It,2000-01-29,wk4,44
Sammie,I Like It,2000-01-29,wk5,40
Sammie,I Like It,2000-01-29,wk6,33
Sammie,I Like It,2000-01-29,wk7,30
Sammie,I Like It,2000-01-29,wk8,29
Sammie,I Like It,2000-01-29,wk9,37
Sammie,I Like It,2000-01-29,wk10,29
Sammie,I Like It,2000-01-29,wk11,29
Sammie,I Like It,2000-01-29,wk12,24
Sammie,I Like It,2000-01-29,wk13,36
Sammie,I Like It,2000-01-29,wk14,46
Sammie,I Like It,2000-01-29,wk15,52
Sammie,I Like It,2000-01-29,wk16,61
Sammie,I Like It,2000-01-29,wk17,83
Sammie,I Like It,2000-01-29,wk18,93
Sammie,I Like It,2000-01-29,wk19,91
Sammie,I Like It,2000-01-29,wk20,89
Sammie,I Like It,2000-01-29,wk21,NA
Sammie,I Like It,2000-01-29,wk22,NA
Sammie,I Like It,2000-01-29,wk23,NA
Sammie,I Like It,2000-01-29,wk24,NA
Sammie,I Like It,2000-01-29,wk25,NA
Sammie,I Like It,2000-01-29,wk26,NA
Sammie,I Like It,2000-01-29,wk27,NA
Sammie,I Like It,2000-01-29,wk28,NA
Sammie,I Like It,2000-01-29,wk29,NA
Sammie,I Like It,2000-01-29,wk30,NA
Sammie,I Like It,2000-01-29,wk31,NA
Sammie,I Like It,2000-01-29,wk32,NA
Sammie,I Like It,2000-01-29,wk33,NA
Sammie,I Like It,2000-01-29,wk34,NA
Sammie,I Like It,2000-01-29,wk35,NA
Sammie,I Like It,2000-01-29,wk36,NA
Sammie,I Like It,2000-01-29,wk37,NA
Sammie,I Like It,2000-01-29,wk38,NA
Sammie,I Like It,2000-01-29,wk39,NA
Sammie,I Like It,2000-01-29,wk40,NA
Sammie,I Like It,2000-01-29,wk41,NA
Sammie,I Like It,2000-01-29,wk42,NA
Sammie,I Like It,2000-01-29,wk43,NA
Sammie,I Like It,2000-01-29,wk44,NA
Sammie,I Like It,2000-01-29,wk45,NA
Sammie,I Like It,2000-01-29,wk46,NA
Sammie,I Like It,2000-01-29,wk47,NA
Sammie,I Like It,2000-01-29,wk48,NA
Sammie,I Like It,2000-01-29,wk49,NA
Sammie,I Like It,2000-01-29,wk50,NA
Sammie,I Like It,2000-01-29,wk51,NA
Sammie,I Like It,2000-01-29,wk52,NA
Sammie,I Like It,2000-01-29,wk53,NA
Sammie,I Like It,2000-01-29,wk54,NA
Sammie,I Like It,2000-01-29,wk55,NA
Sammie,I Like It,2000-01-29,wk56,NA
Sammie,I Like It,2000-01-29,wk57,NA
Sammie,I Like It,2000-01-29,wk58,NA
Sammie,I Like It,2000-01-29,wk59,NA
Sammie,I Like It,2000-01-29,wk60,NA
Sammie,I Like It,2000-01-29,wk61,NA
Sammie,I Like It,2000-01-29,wk62,NA
Sammie,I Like It,2000-01-29,wk63,NA
Sammie,I Like It,2000-01-29,wk64,NA
Sammie,I Like It,2000-01-29,wk65,NA
Sammie,I Like It,2000-01-29,wk66,NA
Sammie,I Like It,2000-01-29,wk67,NA
Sammie,I Like It,2000-01-29,wk68,NA
Sammie,I Like It,2000-01-29,wk69,NA
Sammie,I Like It,2000-01-29,wk70,NA
Sammie,I Like It,2000-01-29,wk71,NA
Sammie,I Like It,2000-01-29,wk72,NA
Sammie,I Like It,2000-01-29,wk73,NA
Sammie,I Like It,2000-01-29,wk74,NA
Sammie,I Like It,2000-01-29,wk75,NA
Sammie,I Like It,2000-01-29,wk76,NA
Santana,"Maria, Maria",2000-02-12,wk1,15
Santana,"Maria, Maria",2000-02-12,wk2,8
Santana,"Maria, Maria",2000-02-12,wk3,6
Santana,"Maria, Maria",2000-02-12,wk4,5
Santana,"Maria, Maria",2000-02-12,wk5,2
Santana,"Maria, Maria",2000-02-12,wk6,3
Santana,"Maria, Maria",2000-02-12,wk7,2
Santana,"Maria, Maria",2000-02-12,wk8,2
Santana,"Maria, Maria",2000-02-12,wk9,1
Santana,"Maria, Maria",2000-02-12,wk10,1
Santana,"Maria, Maria",2000-02-12,wk11,1
Santana,"Maria, Maria",2000-02-12,wk12,1
Santana,"Maria, Maria",2000-02-12,wk13,1
Santana,"Maria, Maria",2000-02-12,wk14,1
Santana,"Maria, Maria",2000-02-12,wk15,1
Santana,"Maria, Maria",2000-02-12,wk16,1
Santana,"Maria, Maria",2000-02-12,wk17,1
Santana,"Maria, Maria",2000-02-12,wk18,1
Santana,"Maria, Maria",2000-02-12,wk19,8
Santana,"Maria, Maria",2000-02-12,wk20,15
Santana,"Maria, Maria",2000-02-12,wk21,19
Santana,"Maria, Maria",2000-02-12,wk22,21
Santana,"Maria, Maria",2000-02-12,wk23,26
Santana,"Maria, Maria",2000-02-12,wk24,36
Santana,"Maria, Maria",2000-02-12,wk25,48
Santana,"Maria, Maria",2000-02-12,wk26,47
Santana,"Maria, Maria",2000-02-12,wk27,NA
Santana,"Maria, Maria",2000-02-12,wk28,NA
Santana,"Maria, Maria",2000-02-12,wk29,NA
Santana,"Maria, Maria",2000-02-12,wk30,NA
Santana,"Maria, Maria",2000-02-12,wk31,NA
Santana,"Maria, Maria",2000-02-12,wk32,NA
Santana,"Maria, Maria",2000-02-12,wk33,NA
Santana,"Maria, Maria",2000-02-12,wk34,NA
Santana,"Maria, Maria",2000-02-12,wk35,NA
Santana,"Maria, Maria",2000-02-12,wk36,NA
Santana,"Maria, Maria",2000-02-12,wk37,NA
Santana,"Maria, Maria",2000-02-12,wk38,NA
Santana,"Maria, Maria",2000-02-12,wk39,NA
Santana,"Maria, Maria",2000-02-12,wk40,NA
Santana,"Maria, Maria",2000-02-12,wk41,NA
Santana,"Maria, Maria",2000-02-12,wk42,NA
Santana,"Maria, Maria",2000-02-12,wk43,NA
Santana,"Maria, Maria",2000-02-12,wk44,NA
Santana,"Maria, Maria",2000-02-12,wk45,NA
Santana,"Maria, Maria",2000-02-12,wk46,NA
Santana,"Maria, Maria",2000-02-12,wk47,NA
Santana,"Maria, Maria",2000-02-12,wk48,NA
Santana,"Maria, Maria",2000-02-12,wk49,NA
Santana,"Maria, Maria",2000-02-12,wk50,NA
Santana,"Maria, Maria",2000-02-12,wk51,NA
Santana,"Maria, Maria",2000-02-12,wk52,NA
Santana,"Maria, Maria",2000-02-12,wk53,NA
Santana,"Maria, Maria",2000-02-12,wk54,NA
Santana,"Maria, Maria",2000-02-12,wk55,NA
Santana,"Maria, Maria",2000-02-12,wk56,NA
Santana,"Maria, Maria",2000-02-12,wk57,NA
Santana,"Maria, Maria",2000-02-12,wk58,NA
Santana,"Maria, Maria",2000-02-12,wk59,NA
Santana,"Maria, Maria",2000-02-12,wk60,NA
Santana,"Maria, Maria",2000-02-12,wk61,NA
Santana,"Maria, Maria",2000-02-12,wk62,NA
Santana,"Maria, Maria",2000-02-12,wk63,NA
Santana,"Maria, Maria",2000-02-12,wk64,NA
Santana,"Maria, Maria",2000-02-12,wk65,NA
Santana,"Maria, Maria",2000-02-12,wk66,NA
Santana,"Maria, Maria",2000-02-12,wk67,NA
Santana,"Maria, Maria",2000-02-12,wk68,NA
Santana,"Maria, Maria",2000-02-12,wk69,NA
Santana,"Maria, Maria",2000-02-12,wk70,NA
Santana,"Maria, Maria",2000-02-12,wk71,NA
Santana,"Maria, Maria",2000-02-12,wk72,NA
Santana,"Maria, Maria",2000-02-12,wk73,NA
Santana,"Maria, Maria",2000-02-12,wk74,NA
Santana,"Maria, Maria",2000-02-12,wk75,NA
Santana,"Maria, Maria",2000-02-12,wk76,NA
Savage Garden,Crash And Burn,2000-04-08,wk1,75
Savage Garden,Crash And Burn,2000-04-08,wk2,58
